Subject	Object
MONDO:0100373	EFO:0000222
MONDO:0100373	MONDO:0017893
MONDO:0100374	EFO:0000222
MONDO:0100374	MONDO:0017893
MONDO:0100375	EFO:0000222
MONDO:0100375	MONDO:0017893
MONDO:0100376	EFO:0000222
MONDO:0100376	MONDO:0017893
MONDO:0100377	EFO:0000222
MONDO:0100377	MONDO:0017893
MONDO:0100378	EFO:0000222
MONDO:0100378	MONDO:0017893
MONDO:0100379	EFO:0000222
MONDO:0100379	MONDO:0017893
MONDO:0100380	EFO:0000222
MONDO:0100380	MONDO:0017893
MONDO:0100381	EFO:0000222
MONDO:0100381	MONDO:0017893
MONDO:0100382	EFO:0000222
MONDO:0100382	MONDO:0017893
MONDO:0100383	EFO:0000222
MONDO:0100383	MONDO:0017893
MONDO:0100384	EFO:0000222
MONDO:0100384	MONDO:0017893
MONDO:0100385	EFO:0000222
MONDO:0100385	MONDO:0017893
MONDO:0100386	EFO:0000222
MONDO:0100386	MONDO:0017893
MONDO:0100387	EFO:0000222
MONDO:0100387	MONDO:0017893
MONDO:0100388	EFO:0000222
MONDO:0100388	MONDO:0017893
MONDO:0100389	EFO:0000222
MONDO:0100389	MONDO:0017893
MONDO:0100390	EFO:0000222
MONDO:0100390	MONDO:0017893
MONDO:0100391	EFO:0000222
MONDO:0100391	MONDO:0017893
MONDO:0100392	EFO:0000222
MONDO:0100392	MONDO:0017893
MONDO:0100393	EFO:0000222
MONDO:0100393	MONDO:0017893
MONDO:0100394	EFO:0000222
MONDO:0100394	MONDO:0017893
MONDO:0100395	EFO:0000222
MONDO:0100395	MONDO:0017893
MONDO:0100396	EFO:0000222
MONDO:0100396	MONDO:0017893
MONDO:0100397	EFO:0000222
MONDO:0100397	MONDO:0017893
MONDO:0100398	EFO:0000222
MONDO:0100398	MONDO:0017893
MONDO:0100399	EFO:0000222
MONDO:0100399	MONDO:0017893
MONDO:0100400	EFO:0000222
MONDO:0100400	MONDO:0017893
MONDO:0100401	EFO:0000222
MONDO:0100401	MONDO:0017893
MONDO:0100402	EFO:0000222
MONDO:0100402	MONDO:0017893
MONDO:0100403	EFO:0000222
MONDO:0100403	MONDO:0017893
MONDO:0100404	EFO:0000222
MONDO:0100404	MONDO:0017893
MONDO:0100405	EFO:0000222
MONDO:0100405	MONDO:0017893
MONDO:0100406	EFO:0000222
MONDO:0100406	MONDO:0017893
MONDO:0100407	EFO:0000222
MONDO:0100407	MONDO:0017893
MONDO:0100408	EFO:0000222
MONDO:0100408	MONDO:0017893
MONDO:0100409	EFO:0000222
MONDO:0100409	MONDO:0017893
MONDO:0100410	EFO:0000222
MONDO:0100410	MONDO:0017893
MONDO:0100411	owl:Thing
MONDO:0100412	EFO:0000222
MONDO:0100412	MONDO:0017893
MONDO:0100413	EFO:0000222
MONDO:0100413	MONDO:0017893
MONDO:0100414	EFO:0000222
MONDO:0100414	MONDO:0017893
MONDO:0100415	EFO:0000222
MONDO:0100415	MONDO:0017893
MONDO:0100416	EFO:0000222
MONDO:0100416	MONDO:0017893
MONDO:0100417	EFO:0000222
MONDO:0100417	MONDO:0017893
MONDO:0100418	EFO:0000222
MONDO:0100418	MONDO:0017893
MONDO:0100419	EFO:0000222
MONDO:0100419	MONDO:0017893
MONDO:0100420	EFO:0000222
MONDO:0100420	MONDO:0017893
MONDO:0100421	EFO:0000222
MONDO:0100421	MONDO:0017893
MONDO:0100422	EFO:0000222
MONDO:0100422	MONDO:0017893
MONDO:0100423	EFO:0000222
MONDO:0100423	MONDO:0017893
MONDO:0100424	EFO:0000222
MONDO:0100424	MONDO:0017893
MONDO:0100425	EFO:0000222
MONDO:0100425	MONDO:0017893
MONDO:0100426	MONDO:0100369
MONDO:0100431	MONDO:0005277
MONDO:0100443	MONDO:0019118
MONDO:0100444	MONDO:0019118
MONDO:0100449	MONDO:0019118
MONDO:0100449	MONDO:0020046
MONDO:0100450	MONDO:0020246
MONDO:0100455	MONDO:0020070
MONDO:0100455	MONDO:0100062
MONDO:0100463	MONDO:0019220
MONDO:0600001	MONDO:0017352
MONDO:0600001	MONDO:0019058
MONDO:0600002	EFO:0005741
MONDO:0600003	EFO:0000771
MONDO:0600003	MONDO:0600002
MONDO:0600009	MONDO:0018570
MONDO:0600011	MONDO:0018570
MONDO:0600023	EFO:0000783
MONDO:0600030	EFO:0000094
MONDO:0700000	EFO:1001496
MONDO:0700002	MONDO:0019117
MONDO:0700003	EFO:0000408
MONDO:0700004	EFO:0009813
MONDO:0700005	MONDO:0700004
MONDO:0700007	EFO:0000408
MONDO:0700008	MONDO:0020049
MONDO:0700009	MONDO:0020049
MONDO:0700010	MONDO:0020049
MONDO:0700011	MONDO:0020049
MONDO:0700012	MONDO:0020049
MONDO:0700013	MONDO:0020049
MONDO:0700014	MONDO:0020049
MONDO:0700015	MONDO:0020049
MONDO:0700016	MONDO:0020049
MONDO:0700017	MONDO:0020049
MONDO:0700018	MONDO:0020049
MONDO:0700019	MONDO:0020049
MONDO:0700020	MONDO:0020049
MONDO:0700021	MONDO:0020049
MONDO:0700022	MONDO:0020049
MONDO:0700023	MONDO:0020049
MONDO:0700024	MONDO:0020049
MONDO:0700025	MONDO:0020049
MONDO:0700026	MONDO:0020049
MONDO:0700027	MONDO:0020058
MONDO:0700028	MONDO:0020058
MONDO:0700029	MONDO:0000762
MONDO:0700029	MONDO:0700020
MONDO:0700031	MONDO:0018071
MONDO:0700034	MONDO:0018068
MONDO:0700043	MONDO:0016930
MONDO:0700055	EFO:0000618
MONDO:0700057	EFO:0000618
MONDO:0700061	EFO:0009813
MONDO:0700062	MONDO:0700061
MONDO:0700064	MONDO:0019040
MONDO:0700065	MONDO:0700064
MONDO:0700066	EFO:0004145
MONDO:0700066	MONDO:0016157
MONDO:0700067	EFO:0004145
MONDO:0700067	MONDO:0016155
MONDO:0700068	EFO:0004145
MONDO:0700068	MONDO:0016182
MONDO:0700069	EFO:0004145
MONDO:0700069	MONDO:0016155
MONDO:0700070	EFO:0004145
MONDO:0700070	MONDO:0016155
MONDO:0700071	EFO:0004145
MONDO:0700071	MONDO:0016155
MONDO:0700075	MONDO:0019950
MONDO:0700075	MONDO:0700069
MONDO:0700084	EFO:0004145
MONDO:0700084	MONDO:0016155
MONDO:0700085	MONDO:0700064
MONDO:0700086	MONDO:0019040
MONDO:0700087	MONDO:0010168
MONDO:0700088	MONDO:0015427
MONDO:0700089	MONDO:0700088
MONDO:0700091	MONDO:0019040
MONDO:0700092	EFO:0000618
MONDO:0700120	EFO:0000508
MONDO:0700124	MONDO:0020049
MONDO:0700125	MONDO:0020049
MP:0001845	HP:0002715
MP:0001914	HP:0001871
MP:0003254	owl:Thing
MPATH:0	BFO:0000040
MPATH:212	MPATH:0
MPATH:579	MPATH:0
NCBITaxon:100226	NCBITaxon:2
NCBITaxon:10029	NCBITaxon:2759
NCBITaxon:10036	NCBITaxon:2759
NCBITaxon:10044	NCBITaxon:2759
NCBITaxon:10088	NCBITaxon:2759
NCBITaxon:10089	NCBITaxon:10088
NCBITaxon:10090	NCBITaxon:10088
NCBITaxon:10091	EFO:0003013
NCBITaxon:10092	EFO:0003013
NCBITaxon:10096	NCBITaxon:10088
NCBITaxon:10112	NCBITaxon:2759
NCBITaxon:10114	NCBITaxon:2759
NCBITaxon:10116	NCBITaxon:10114
NCBITaxon:10117	NCBITaxon:10114
NCBITaxon:101202	NCBITaxon:4890
NCBITaxon:101269	NCBITaxon:33090
NCBITaxon:101510	NCBITaxon:2
NCBITaxon:10181	NCBITaxon:2759
NCBITaxon:102106	NCBITaxon:2
NCBITaxon:10228	NCBITaxon:2759
NCBITaxon:10239	OBI:0100026
NCBITaxon:10252	NCBITaxon:10239
NCBITaxon:10298	NCBITaxon:10239
NCBITaxon:103349	NCBITaxon:33090
NCBITaxon:103351	NCBITaxon:33090
NCBITaxon:10363	NCBITaxon:10239
NCBITaxon:10376	NCBITaxon:10239
NCBITaxon:103818	NCBITaxon:2
NCBITaxon:10383	NCBITaxon:10239
NCBITaxon:10398	NCBITaxon:10239
NCBITaxon:104341	NCBITaxon:2759
NCBITaxon:104421	NCBITaxon:2759
NCBITaxon:104660	NCBITaxon:2759
NCBITaxon:1047171	NCBITaxon:4890
NCBITaxon:10487	NCBITaxon:10239
NCBITaxon:104955	NCBITaxon:2
NCBITaxon:10506	NCBITaxon:10239
NCBITaxon:10519	NCBITaxon:10239
NCBITaxon:10524	NCBITaxon:10239
NCBITaxon:10566	NCBITaxon:10239
NCBITaxon:10629	NCBITaxon:10239
NCBITaxon:1063	NCBITaxon:2
NCBITaxon:10662	NCBITaxon:10239
NCBITaxon:106773	NCBITaxon:33090
NCBITaxon:106787	NCBITaxon:33090
NCBITaxon:106788	NCBITaxon:33090
NCBITaxon:107243	NCBITaxon:33090
NCBITaxon:10744	NCBITaxon:10239
NCBITaxon:1076	NCBITaxon:2
NCBITaxon:10832	NCBITaxon:10239
NCBITaxon:1085	NCBITaxon:2
NCBITaxon:108619	NCBITaxon:2
NCBITaxon:109174	NCBITaxon:2759
NCBITaxon:11053	NCBITaxon:10239
NCBITaxon:11060	NCBITaxon:10239
NCBITaxon:11069	NCBITaxon:10239
NCBITaxon:11070	NCBITaxon:10239
NCBITaxon:11082	NCBITaxon:10239
NCBITaxon:11089	NCBITaxon:10239
NCBITaxon:11099	NCBITaxon:10239
NCBITaxon:11103	NCBITaxon:10239
NCBITaxon:1117	NCBITaxon:2
NCBITaxon:112407	NCBITaxon:33090
NCBITaxon:112509	NCBITaxon:33090
NCBITaxon:11260	NCBITaxon:10239
NCBITaxon:11277	NCBITaxon:10239
NCBITaxon:11292	NCBITaxon:10239
NCBITaxon:11320	NCBITaxon:10239
NCBITaxon:113636	NCBITaxon:33090
NCBITaxon:1140	NCBITaxon:2
NCBITaxon:114398	NCBITaxon:2759
NCBITaxon:114524	NCBITaxon:4890
NCBITaxon:114525	NCBITaxon:4890
NCBITaxon:1148	NCBITaxon:2
NCBITaxon:11577	NCBITaxon:10239
NCBITaxon:115828	NCBITaxon:2
NCBITaxon:11588	NCBITaxon:10239
NCBITaxon:11590	NCBITaxon:10239
NCBITaxon:11593	NCBITaxon:10239
NCBITaxon:115981	NCBITaxon:2
NCBITaxon:11599	NCBITaxon:10239
NCBITaxon:11604	NCBITaxon:10239
NCBITaxon:11608	NCBITaxon:10239
NCBITaxon:11613	NCBITaxon:10239
NCBITaxon:11619	NCBITaxon:10239
NCBITaxon:11620	NCBITaxon:10239
NCBITaxon:11622	NCBITaxon:10239
NCBITaxon:11623	NCBITaxon:10239
NCBITaxon:11628	NCBITaxon:10239
NCBITaxon:11629	NCBITaxon:10239
NCBITaxon:11631	NCBITaxon:10239
NCBITaxon:117187	NCBITaxon:4890
NCBITaxon:118062	NCBITaxon:2157
NCBITaxon:119219	NCBITaxon:2
NCBITaxon:119602	NCBITaxon:2
NCBITaxon:119676	NCBITaxon:4890
NCBITaxon:11987	NCBITaxon:10239
NCBITaxon:119912	NCBITaxon:2
NCBITaxon:120794	NCBITaxon:2759
NCBITaxon:12139	NCBITaxon:10239
NCBITaxon:12144	NCBITaxon:10239
NCBITaxon:121540	NCBITaxon:33090
NCBITaxon:121541	NCBITaxon:33090
NCBITaxon:121555	NCBITaxon:33090
NCBITaxon:121558	NCBITaxon:33090
NCBITaxon:121627	NCBITaxon:4890
NCBITaxon:121759	NCBITaxon:4890
NCBITaxon:12183	NCBITaxon:10239
NCBITaxon:1219	NCBITaxon:2
NCBITaxon:12211	NCBITaxon:10239
NCBITaxon:12230	NCBITaxon:10239
NCBITaxon:12239	NCBITaxon:10239
NCBITaxon:12242	NCBITaxon:10239
NCBITaxon:122586	NCBITaxon:2
NCBITaxon:12260	NCBITaxon:10239
NCBITaxon:12271	NCBITaxon:10239
NCBITaxon:12280	NCBITaxon:10239
NCBITaxon:12282	NCBITaxon:10239
NCBITaxon:12287	NCBITaxon:10239
NCBITaxon:12295	NCBITaxon:10239
NCBITaxon:12305	NCBITaxon:10239
NCBITaxon:12307	NCBITaxon:10239
NCBITaxon:1245	NCBITaxon:2
NCBITaxon:1247	NCBITaxon:2
NCBITaxon:12538	NCBITaxon:10239
NCBITaxon:1254	NCBITaxon:2
NCBITaxon:12542	NCBITaxon:10239
NCBITaxon:1255	NCBITaxon:2
NCBITaxon:1263	NCBITaxon:2
NCBITaxon:1265	NCBITaxon:2
NCBITaxon:126740	NCBITaxon:2
NCBITaxon:1270	NCBITaxon:2
NCBITaxon:12721	NCBITaxon:10239
NCBITaxon:1280	NCBITaxon:2
NCBITaxon:1281	NCBITaxon:2
NCBITaxon:1282	NCBITaxon:2
NCBITaxon:1283	NCBITaxon:2
NCBITaxon:128735	NCBITaxon:33090
NCBITaxon:128947	NCBITaxon:10239
NCBITaxon:1290391	NCBITaxon:40559
NCBITaxon:129105	NCBITaxon:7215
NCBITaxon:1292002	NCBITaxon:33090
NCBITaxon:129213	NCBITaxon:33090
NCBITaxon:129394	NCBITaxon:338
NCBITaxon:1298	NCBITaxon:2
NCBITaxon:1299	NCBITaxon:2
NCBITaxon:1302	NCBITaxon:2
NCBITaxon:1303	NCBITaxon:2
NCBITaxon:13037	NCBITaxon:2759
NCBITaxon:1305	NCBITaxon:2
NCBITaxon:1307	NCBITaxon:2
NCBITaxon:1308	NCBITaxon:2
NCBITaxon:1309	NCBITaxon:2
NCBITaxon:13095	NCBITaxon:2759
NCBITaxon:1311	NCBITaxon:2
NCBITaxon:1313	NCBITaxon:2
NCBITaxon:1314	NCBITaxon:2
NCBITaxon:13146	NCBITaxon:2759
NCBITaxon:13164	NCBITaxon:2759
NCBITaxon:1324865	NCBITaxon:33090
NCBITaxon:132919	NCBITaxon:2
NCBITaxon:13333	NCBITaxon:33090
NCBITaxon:1336	NCBITaxon:2
NCBITaxon:13373	NCBITaxon:2
NCBITaxon:13427	NCBITaxon:33090
NCBITaxon:13442	NCBITaxon:33090
NCBITaxon:13443	NCBITaxon:33090
NCBITaxon:134821	NCBITaxon:2
NCBITaxon:13489	NCBITaxon:2759
NCBITaxon:1351	NCBITaxon:2
NCBITaxon:1352	NCBITaxon:2
NCBITaxon:1354	NCBITaxon:2
NCBITaxon:1358	NCBITaxon:2
NCBITaxon:1359	NCBITaxon:2
NCBITaxon:1360	NCBITaxon:2
NCBITaxon:13616	NCBITaxon:2759
NCBITaxon:136217	NCBITaxon:33090
NCBITaxon:1363	NCBITaxon:2
NCBITaxon:13642	NCBITaxon:2759
NCBITaxon:13686	NCBITaxon:2759
NCBITaxon:13689	NCBITaxon:2
NCBITaxon:137520	NCBITaxon:2759
NCBITaxon:13773	NCBITaxon:2157
NCBITaxon:13816	NCBITaxon:33090
NCBITaxon:13894	NCBITaxon:2759
NCBITaxon:139	NCBITaxon:2
NCBITaxon:1390	NCBITaxon:2
NCBITaxon:1392	NCBITaxon:2
NCBITaxon:1396	NCBITaxon:2
NCBITaxon:139649	NCBITaxon:2759
NCBITaxon:139650	NCBITaxon:2759
NCBITaxon:139651	NCBITaxon:2759
NCBITaxon:141655	NCBITaxon:2759
NCBITaxon:141969	NCBITaxon:55887
NCBITaxon:1423	NCBITaxon:2
NCBITaxon:1428	NCBITaxon:2
NCBITaxon:143451	NCBITaxon:4762
NCBITaxon:143623	NCBITaxon:2759
NCBITaxon:145942	NCBITaxon:33090
NCBITaxon:146500	NCBITaxon:10239
NCBITaxon:146821	NCBITaxon:2
NCBITaxon:147452	NCBITaxon:2
NCBITaxon:1480153	NCBITaxon:33090
NCBITaxon:148305	NCBITaxon:4890
NCBITaxon:1488	NCBITaxon:2
NCBITaxon:1491	NCBITaxon:2
NCBITaxon:1492	NCBITaxon:2
NCBITaxon:149539	NCBITaxon:2
NCBITaxon:1496	NCBITaxon:2
NCBITaxon:1502	NCBITaxon:2
NCBITaxon:1509	NCBITaxon:2
NCBITaxon:1513	NCBITaxon:2
NCBITaxon:1520	NCBITaxon:2
NCBITaxon:152263	NCBITaxon:338
NCBITaxon:152331	NCBITaxon:2
NCBITaxon:152480	NCBITaxon:2
NCBITaxon:1534	NCBITaxon:2
NCBITaxon:153609	NCBITaxon:2759
NCBITaxon:15368	NCBITaxon:33090
NCBITaxon:15371	NCBITaxon:33090
NCBITaxon:153939	NCBITaxon:2
NCBITaxon:1547544	NCBITaxon:4890
NCBITaxon:155864	NCBITaxon:2
NCBITaxon:155892	NCBITaxon:2
NCBITaxon:155900	OBI:0100026
NCBITaxon:1561	NCBITaxon:2
NCBITaxon:156230	NCBITaxon:2759
NCBITaxon:156532	NCBITaxon:33090
NCBITaxon:1578	NCBITaxon:2
NCBITaxon:1579	NCBITaxon:2
NCBITaxon:158	NCBITaxon:2
NCBITaxon:1580	NCBITaxon:2
NCBITaxon:1581	NCBITaxon:2
NCBITaxon:15819	NCBITaxon:33090
NCBITaxon:1582	NCBITaxon:2
NCBITaxon:1583	NCBITaxon:2
NCBITaxon:1584	NCBITaxon:2
NCBITaxon:158441	NCBITaxon:2759
NCBITaxon:1585	NCBITaxon:2
NCBITaxon:158543	NCBITaxon:33090
NCBITaxon:1587	NCBITaxon:2
NCBITaxon:1588	NCBITaxon:2
NCBITaxon:158878	NCBITaxon:2
NCBITaxon:158879	NCBITaxon:2
NCBITaxon:158899	NCBITaxon:2
NCBITaxon:1589	NCBITaxon:2
NCBITaxon:1590	NCBITaxon:2
NCBITaxon:1596	NCBITaxon:2
NCBITaxon:1597	NCBITaxon:2
NCBITaxon:1598	NCBITaxon:2
NCBITaxon:1599	NCBITaxon:2
NCBITaxon:160	NCBITaxon:2
NCBITaxon:1602	NCBITaxon:2
NCBITaxon:1604	NCBITaxon:2
NCBITaxon:160488	NCBITaxon:2
NCBITaxon:160492	NCBITaxon:2
NCBITaxon:160699	NCBITaxon:2
NCBITaxon:1612	NCBITaxon:2
NCBITaxon:1613	NCBITaxon:2
NCBITaxon:1614	NCBITaxon:2
NCBITaxon:1624	NCBITaxon:2
NCBITaxon:162425	NCBITaxon:4890
NCBITaxon:1625	NCBITaxon:2
NCBITaxon:1639	NCBITaxon:2
NCBITaxon:164110	NCBITaxon:33090
NCBITaxon:1642	NCBITaxon:2
NCBITaxon:165597	NCBITaxon:2
NCBITaxon:166361	NCBITaxon:2759
NCBITaxon:167481	NCBITaxon:2
NCBITaxon:167542	NCBITaxon:2
NCBITaxon:1678	NCBITaxon:2
NCBITaxon:1681	NCBITaxon:2
NCBITaxon:168172	NCBITaxon:4751
NCBITaxon:1685	NCBITaxon:2
NCBITaxon:169388	NCBITaxon:4890
NCBITaxon:169963	NCBITaxon:2
NCBITaxon:170187	NCBITaxon:2
NCBITaxon:1703	NCBITaxon:2
NCBITaxon:171101	NCBITaxon:2
NCBITaxon:1717	NCBITaxon:2
NCBITaxon:1718	NCBITaxon:2
NCBITaxon:171953	NCBITaxon:2
NCBITaxon:171960	NCBITaxon:33090
NCBITaxon:172680	NCBITaxon:2759
NCBITaxon:172790	NCBITaxon:33090
NCBITaxon:173	NCBITaxon:2
NCBITaxon:174621	NCBITaxon:2759
NCBITaxon:174633	NCBITaxon:2
NCBITaxon:1747	NCBITaxon:2
NCBITaxon:1752	NCBITaxon:2
NCBITaxon:176299	NCBITaxon:2
NCBITaxon:1764	NCBITaxon:2
NCBITaxon:1765	NCBITaxon:2
NCBITaxon:1769	NCBITaxon:2
NCBITaxon:1770	NCBITaxon:2
NCBITaxon:1772	NCBITaxon:2
NCBITaxon:1773	NCBITaxon:2
NCBITaxon:177416	NCBITaxon:2
NCBITaxon:178876	NCBITaxon:2759
NCBITaxon:18101	NCBITaxon:33090
NCBITaxon:181288	NCBITaxon:33090
NCBITaxon:182096	NCBITaxon:4890
NCBITaxon:183190	NCBITaxon:2
NCBITaxon:1836	NCBITaxon:2
NCBITaxon:183674	NCBITaxon:33090
NCBITaxon:183925	NCBITaxon:2157
NCBITaxon:185431	NCBITaxon:2759
NCBITaxon:186497	NCBITaxon:2157
NCBITaxon:186538	NCBITaxon:10239
NCBITaxon:186539	NCBITaxon:10239
NCBITaxon:186540	NCBITaxon:10239
NCBITaxon:186801	NCBITaxon:2
NCBITaxon:186842	NCBITaxon:10088
NCBITaxon:187623	NCBITaxon:2759
NCBITaxon:188704	NCBITaxon:2759
NCBITaxon:1890	NCBITaxon:2
NCBITaxon:189291	obo:EO_0007337
NCBITaxon:1894	NCBITaxon:2
NCBITaxon:189518	NCBITaxon:2
NCBITaxon:1896	NCBITaxon:2
NCBITaxon:1901	NCBITaxon:2
NCBITaxon:1902	NCBITaxon:2
NCBITaxon:190486	NCBITaxon:2
NCBITaxon:1905	NCBITaxon:2
NCBITaxon:1906	NCBITaxon:2
NCBITaxon:190650	NCBITaxon:2
NCBITaxon:190802	NCBITaxon:33090
NCBITaxon:1911	NCBITaxon:2
NCBITaxon:191292	NCBITaxon:2
NCBITaxon:1916	NCBITaxon:2
NCBITaxon:1919	NCBITaxon:2
NCBITaxon:192222	NCBITaxon:2
NCBITaxon:192399	NCBITaxon:33090
NCBITaxon:192452	NCBITaxon:10239
NCBITaxon:1927	NCBITaxon:2
NCBITaxon:1928	NCBITaxon:2
NCBITaxon:192955	NCBITaxon:2
NCBITaxon:1930	NCBITaxon:2
NCBITaxon:194	NCBITaxon:2
NCBITaxon:195	NCBITaxon:2
NCBITaxon:195102	NCBITaxon:2
NCBITaxon:195635	NCBITaxon:2759
NCBITaxon:1961	NCBITaxon:2
NCBITaxon:196620	NCBITaxon:2
NCBITaxon:196627	NCBITaxon:2
NCBITaxon:197	NCBITaxon:2
NCBITaxon:197221	NCBITaxon:2
NCBITaxon:198094	NCBITaxon:2
NCBITaxon:198214	NCBITaxon:2
NCBITaxon:198431	OBI:0100026
NCBITaxon:198504	NCBITaxon:33090
NCBITaxon:199200	NCBITaxon:286
NCBITaxon:199310	NCBITaxon:2
NCBITaxon:2	OBI:0100026
NCBITaxon:2001	NCBITaxon:2
NCBITaxon:200361	NCBITaxon:33090
NCBITaxon:202457	NCBITaxon:2759
NCBITaxon:202907	NCBITaxon:2
NCBITaxon:203119	NCBITaxon:2
NCBITaxon:203262	NCBITaxon:2759
NCBITaxon:203404	NCBITaxon:2
NCBITaxon:203907	NCBITaxon:2
NCBITaxon:203908	NCBITaxon:2759
NCBITaxon:204038	NCBITaxon:2
NCBITaxon:204773	NCBITaxon:2
NCBITaxon:205920	NCBITaxon:2
NCBITaxon:205922	NCBITaxon:2
NCBITaxon:207559	NCBITaxon:2
NCBITaxon:208963	NCBITaxon:2
NCBITaxon:208964	NCBITaxon:2
NCBITaxon:208973	NCBITaxon:10239
NCBITaxon:209261	NCBITaxon:2
NCBITaxon:2096	NCBITaxon:2
NCBITaxon:2097	NCBITaxon:2
NCBITaxon:209841	NCBITaxon:2
NCBITaxon:2099	NCBITaxon:2
NCBITaxon:210	NCBITaxon:2
NCBITaxon:210007	NCBITaxon:2
NCBITaxon:211586	NCBITaxon:2
NCBITaxon:212035	NCBITaxon:10239
NCBITaxon:212042	NCBITaxon:2
NCBITaxon:214684	NCBITaxon:2759
NCBITaxon:2157	OBI:0100026
NCBITaxon:2160	NCBITaxon:2157
NCBITaxon:216193	NCBITaxon:2759
NCBITaxon:216389	NCBITaxon:2
NCBITaxon:216597	NCBITaxon:2
NCBITaxon:216816	NCBITaxon:2
NCBITaxon:216895	NCBITaxon:2
NCBITaxon:2173	NCBITaxon:2157
NCBITaxon:218196	NCBITaxon:2759
NCBITaxon:2184	NCBITaxon:2157
NCBITaxon:220341	NCBITaxon:2
NCBITaxon:220664	NCBITaxon:2
NCBITaxon:220668	NCBITaxon:2
NCBITaxon:2208	NCBITaxon:2157
NCBITaxon:2209	NCBITaxon:2157
NCBITaxon:221654	NCBITaxon:2759
NCBITaxon:223283	NCBITaxon:323
NCBITaxon:223430	NCBITaxon:33090
NCBITaxon:223926	NCBITaxon:2
NCBITaxon:2242	NCBITaxon:2157
NCBITaxon:224308	NCBITaxon:2
NCBITaxon:2246	NCBITaxon:2157
NCBITaxon:224729	NCBITaxon:2
NCBITaxon:224911	NCBITaxon:2
NCBITaxon:224914	NCBITaxon:2
NCBITaxon:2261	NCBITaxon:2157
NCBITaxon:226125	NCBITaxon:4890
NCBITaxon:226126	NCBITaxon:4890
NCBITaxon:226127	NCBITaxon:4890
NCBITaxon:226185	NCBITaxon:2
NCBITaxon:226186	NCBITaxon:2
NCBITaxon:226302	NCBITaxon:4890
NCBITaxon:226900	NCBITaxon:2
NCBITaxon:2271	NCBITaxon:2157
NCBITaxon:227859	NCBITaxon:10239
NCBITaxon:227984	NCBITaxon:10239
NCBITaxon:228399	NCBITaxon:2
NCBITaxon:228410	NCBITaxon:2
NCBITaxon:228457	NCBITaxon:2759
NCBITaxon:2285	NCBITaxon:2157
NCBITaxon:228578	NCBITaxon:10239
NCBITaxon:2287	NCBITaxon:2157
NCBITaxon:229990	NCBITaxon:2759
NCBITaxon:230603	NCBITaxon:4890
NCBITaxon:231010	NCBITaxon:4890
NCBITaxon:231049	NCBITaxon:2
NCBITaxon:23211	NCBITaxon:33090
NCBITaxon:233412	NCBITaxon:2
NCBITaxon:2336	NCBITaxon:2
NCBITaxon:2337	NCBITaxon:2
NCBITaxon:233779	NCBITaxon:2759
NCBITaxon:235	NCBITaxon:2
NCBITaxon:235443	NCBITaxon:2759
NCBITaxon:2361	NCBITaxon:2
NCBITaxon:2371	NCBITaxon:2
NCBITaxon:237574	NCBITaxon:33090
NCBITaxon:238245	NCBITaxon:4890
NCBITaxon:238854	NCBITaxon:10239
NCBITaxon:239770	NCBITaxon:33090
NCBITaxon:240495	NCBITaxon:2
NCBITaxon:242124	NCBITaxon:33090
NCBITaxon:242507	NCBITaxon:4890
NCBITaxon:242619	NCBITaxon:2
NCBITaxon:243159	NCBITaxon:2
NCBITaxon:243164	NCBITaxon:2
NCBITaxon:243230	NCBITaxon:2
NCBITaxon:243231	NCBITaxon:2
NCBITaxon:243265	NCBITaxon:2
NCBITaxon:246196	NCBITaxon:2
NCBITaxon:246200	NCBITaxon:2
NCBITaxon:252598	NCBITaxon:4890
NCBITaxon:257758	NCBITaxon:2
NCBITaxon:258594	NCBITaxon:2
NCBITaxon:259536	NCBITaxon:2
NCBITaxon:260799	NCBITaxon:2
NCBITaxon:262543	NCBITaxon:2
NCBITaxon:262728	NCBITaxon:2
NCBITaxon:263	NCBITaxon:2
NCBITaxon:264462	NCBITaxon:2
NCBITaxon:264653	NCBITaxon:10239
NCBITaxon:264956	NCBITaxon:33090
NCBITaxon:265606	NCBITaxon:2
NCBITaxon:265669	NCBITaxon:2
NCBITaxon:266264	NCBITaxon:2
NCBITaxon:267377	NCBITaxon:2157
NCBITaxon:267608	NCBITaxon:2
NCBITaxon:2708	NCBITaxon:33090
NCBITaxon:2711	NCBITaxon:33090
NCBITaxon:272556	NCBITaxon:2
NCBITaxon:272559	NCBITaxon:2
NCBITaxon:272560	NCBITaxon:2
NCBITaxon:272562	NCBITaxon:2
NCBITaxon:272563	NCBITaxon:2
NCBITaxon:272623	NCBITaxon:2
NCBITaxon:272624	NCBITaxon:2
NCBITaxon:272630	NCBITaxon:2
NCBITaxon:272843	NCBITaxon:2
NCBITaxon:27291	NCBITaxon:4890
NCBITaxon:27292	NCBITaxon:4890
NCBITaxon:272943	NCBITaxon:2
NCBITaxon:272944	NCBITaxon:2
NCBITaxon:273057	NCBITaxon:2157
NCBITaxon:273075	NCBITaxon:2157
NCBITaxon:27334	NCBITaxon:4890
NCBITaxon:273357	NCBITaxon:10239
NCBITaxon:273384	NCBITaxon:2
NCBITaxon:2759	OBI:0100026
NCBITaxon:27606	NCBITaxon:2759
NCBITaxon:27706	NCBITaxon:2759
NCBITaxon:27771	NCBITaxon:2759
NCBITaxon:278028	NCBITaxon:4890
NCBITaxon:2788	NCBITaxon:2759
